Customer_734, unprofessional staff members at the Branch! ," I went to this branch in London for an address change (as they don't allow the change online like most of the other banks do), and the lady who was serving me was so full of bad attitude did not even say hi or smiled and made me feel very unwelcomed by her very very unpleasant behaviour and was rushing to send me asap. I mean you expect a certain level of customer service etiquettes from big banks and companies but it is such a shame they hire rude and unprofessional staffs to add on their notorious list of being a failing bank and the worst bank ever to deal with! There needs to be a serious rectification in the management of bank staffs' manners and ethics so they can properly represent one of the financial institutions in UK. "
Customer_735, common sense and customer service not included ," Firstly they allowed cheques, not written by me, to be presented by a person no longer associated with the account and then charged me for 3 bounced cheques. Then they tell me I have missed mortgage payments when in fact they had failed to activate the direct debit that had been set up.  I phoned them about this and they assured me that the DD was set up, stated the amount of same and that it was active.  Found out 2 months later that it still wasnt being drawn so went in to bank to sort it, finally payments were being made but, BANK_NAME have taken no responsibility or apologised for the mistake resulting in my credit rating going down and Ihave now been refused a small loan to assist my house move. I dont owe any money but their actions have had a massive knock on effect. This final error this morning goes to demonstrate further their inability to do even the simplest tasks with any accuracy.  I should have changed banks 20 years ago when they paid a cheque for 5k into  joint account instead of the account of a similarly named account holder. When i brought it to  BANK_NAME attention, they corrected the error and even showed me the account details of the person who should have received the money. Needless to say when a few months later the same thing happened, I phoned the other account holder and informed them of the repeated error. I'm not sure what they were more mad about, the repeated mistake or that I knew all their personal details, and how. An apology and recognition of their mistake was never received.I recently put in a complaint to BANK_NAME Bank for repeated mistakes and poor service on my accounts. Today I get a text message with a reference number to 'track' my complaint. I go to the website specified and put in the reference number, the screen puts up an error message thats says there are insufficient digits. I check that I have entered it correctly,yes, exactly as in the text. The web page gives me a phone number to call if I should 'experience difficulties' so I call it. Call handler answers, doesn't even give a good morning or any other salutation, just says we are unable to help with your enquiry as all our computer systems are down for an upgrade"". Silence. I try to ask a question which is answered with ""try again in half an hour"". Silence. I hang up and wonder why the upgrades to computer systems are not done over night as they are in most other large business's. I am expecting another text with a reference number for a new complaint.  I have received a further text from BANK_NAME saying that they have received a request from my solicitor for the redemption cost of my mortgage. This is the third I have received since 3rd October. My solicitor is still waiting for the figures and when I log in to BANK_NAME 'track it' web page"
Customer_736, PATHETIC BANK , The worst bank ever...!!!!!!!!!!!!! They keep charging for God knows what and then ignore complaints !!!!!!!!!!!!!! 
Customer_737, this is how not-to-bank!!! ," That is the most horrible bank I have ever been with! Don't u even think about opening account there! I have been left without my card and pin for 3 WEEKS NOW!!!gave my money and my card for boyfriend,to pay the money in (only),as I am working a lot.they locked the card,and nobody ordered new one.one week later,on my day off,had to go and ask them for new         card.yes,they did order.and send new card,with pin,and few thousand pounds in,for my previous adress!! Which has been changed 2 months ago.so another day off,another week later,they gave me new card...witout the pin.supposed to come within 3 working days.it's 5 days now.perfect banking,perfect customer service,wonderful experience! It is especially about Preston branch,but I do reccomend: don't u ever go there! This is how they treat you after being with them for 7 years! So dissapointing! "
Customer_738," BANK_NAME BANK, WORST BANK EVER! "," Worst bank ever, bad consumer service, they have no idea how to deal with customers. Had to make so many calls and branch visits but the issue is still NOT RESOLVED! "
Customer_739, Treated very fairly , Had issue with fraud on BANK_NAMEcard that was dealt with really quickly. online baking really easy to use and detailed 
Customer_74, Hats off to their staff ," Had a very pleasant experience at their Bournemouth branch. Team were very helpful. Despite the person verbally abusing the staff just before they attended me. As with all reviews, we always have something to moan about and never praise when things go well. "
Customer_740, Worst customer service ever! ," For some unknown reason I was unable to use my online banking service. I called the helpline, I told them the error code which appeared to me on the screen, they said it does not exist"". After calling them a number of times"
Customer_741, horrible service ," have asked for bank statement for specified days couple of times and then received the copy of monthly statement both times. Applied for mandate change more than a months ago and still haven't heard from them , the worse service ever. "
Customer_742, Appalling customer service ," After over 30 years of banking with BANK_NAME I am in the process of closing all my accounts. BANK_NAME managed to lose £1000 of my money while transferring it between two BANK_NAME accounts. Despite numerous phone calls to their so called 'customer service' nobody would take any ownership of the problem. I had to speak to a different person every time, they seemed to think it was reasonable that the problem might not be resolved for 8 weeks (despite it being lost by them, between two of their own accounts) and nobody would provide any contact details. It was simply impossible to speak to the same person twice. When they did call me they left a message saying, 'please call BANK_NAME Bank'. No name, no number. Whoever left the message (I never did find out because my account notes were not kept up to date) had obviously never had the distressing experience of trying to contact BANK_NAME. I discovered today that the money was returned yesterday.  That's 3 weeks after it went missing. I have, of course, received no message from BANK_NAME to let me know the problem had been resolved. Despite my loyalty after all these years I have finally taken the plunge and am moving all my accounts because of the unbelievably awful customer service.  There was one exception to this. I went into the branch and spoke to one of the personal bankers. He was great, said all the right things and was equally horrified by the service I had received by the bank he works for. Sadly he wasn't empowered to actually return my money but the day after I spoke to him it was returned to me - so perhaps he did have some influence somewhere. I like to think so. "
Customer_743, horrible , I have had a current account with BANK_NAME since I was 15 I recently opened a student account and they didn't update my ID. This has meant that I can't get the student overdraft because my account is still 11-15. The person who was opening my account was meant to update my ID and change my current account so it's no longer 11-15. She didn't. That is not what annoyed me the most. I went to two different branches and got given two completely different things that I had to do. The inconstancy is what got me. After leaving the second branch I called to make a complaint and was put through to some person who clearly didn't understand what I was on about. I spoke to them for over an hour and I'm still no closer to knowing what's going to happen to my account and when. They said every complaint is dealt with within 8 weeks and then I can go to the FCA I hope the mess up so I can I need something done about things. This could easily be solved by using a passport but I don't have one. They have barely any alternatives because apparently everyone must have a drivers license or passport. They have my ID on their system but apparently its not good enough to update it.  I'm so confused and they really need to be dealt with. 
Customer_744, What Premier customer services what a joke! ," I've been calling the premier banking team and am currently on hold for nearly an hour the second time tonight, disgraceful, and to think they charge £10 per month for the privelage -,what a joke "
Customer_745, Awful customer services & Systems:  ING Transfer has resulted in missing statements ," I moved from ING Direct to BANK_NAME Direct in Aug 2014.  I have had numerous problems logging into my account and having a whole raft of confusing paper work, pins, cards and card readers sent to me.  I've spent hours on the phone just trying to login.  To clarify I work in IT and understand systems migrations of significant size since I've undertaken 3 of them in my career.Every call has been handled incredibly badly by the BANK_NAME off shore services team.  They never quite understand the problem and repeatedly ask What is the purpose of you trying to login online banking"" as if the fact it doesn't work is irrelevantand you need to justify why you want to check your statement.  I shouldn't need to confirm why I want to log in to be able to get assistance!!My ING mortgage account isn't showing up on my account and have spent two hours now on the phone"
Customer_746, Very responsive customer service , Any.problems I have had with BANK_NAME and BANK_NAMEcard have always immediately put right with cash payments and apologies. Very helpful customer services. 
Customer_747, Was ING now BANK_NAME Online banking bad move out of my hands ," Since the takeover of ING by BANK_NAME, i have not been able to view my online mortgage.... never ending phone calls later and pounds in costs and a complaint in branch... still no help from them... says problem is IT and complicated will take time to fix... been 2 months now still not able to see my mortgage at all...... BANK_NAME just fobbing me off all the time "
Customer_748, Mindless idiots ," First they put image of a rat on their website, then when I explained that I have phobia for them and asked them to let me know when it is removed, so I can use they website again, they replied that they are not aware of any site problems"
Customer_749, Nightmare customer service , I used my card abroad but it said I had insufficient balance. Eventually getting through to customer service (outsourced to india) they kept telling me to use a different bank and different machine. I gave up and had to get western union transfers to get money and then 2 weeks later I found that I had £1800 taken from my account where I had been trying but didn't receive the money.BANK_NAME have dealt with this complaint appalling. At first they forgot to log the complaints and I have asked for cctv which would prove I didn't get the money but they refuse to ask for these. It is now 18 weeks since I complained and they still have only given me part of the results of the investigation. They never ring me back and it takes at least 25 minutes to get through to them when I call.I have been with them for 25 years but have lost complete trust and will transfer all my money to a new bank this week ready for my next trip abroad.If BANK_NAME are reading this and want to contact me then here is one of the references so you can find me - 8586-23jun14. 
Customer_75, Some years ago I fell on hard times it … ," Some years ago I fell on hard times it can happen to us all at any time to be fair we are only one paycheck away from being homeless and I was very close to that a few years ago, yes I made some mistakes I made a few bad business decisions and lost everything, I couldn't even get a bank account, the only so-called credit cards that were being offered to me during this period were credit cards from companies where you paid fees of between 20 and £25 a month, there was no real proper facilities for banking with them and these companies were making a fortune on every transaction you made.Until a friend suggested that I approached BANK_NAME's bank, given my circumstances I was reluctant, as every other banker turned me down, but to my surprise BANK_NAME's were the only bank prepared to give me a second chance I opened a basic account and had my income paid directly into the account, I met face-to-face with a bank representative who could not have been more helpful courteous at all times even when I explained my difficulties and circumstances they still were prepared to give me a bank account and for that I will always be grateful,Thanks to BANK_NAME's now I'm in a better place I have a great relationship with BANK_NAME's bank and I have to say the customer occur service is excellent, if at any time BANK_NAME's bank feel that a transaction that I am doing does not feel right or if there is activity on my account which they are not happy with they are on the phone to me straightaway, I had reason to make it purchase which Currys PC World over the last few days, the amount was in excess of £900, when the salesperson tried to put the amount through BANK_NAME's bank were on it straightaway, no you may think that I would have been annoyed or upset with the fact that the payment didn't go through quite the contrary, I was delighted that BANK_NAME's bank were watching my account and ensuring that my interests were being looked after, after the transaction failed to go through I contacted the bank explain my situation and BANK_NAME's bank could not have been more helpful, because the amount was a large amount of red flag flew up on the transaction and BANK_NAME's were honoured like a shot, there wasn't a problem at all BANK_NAME simply needed to be reassured that I was not been ripped off by some fraudster and immediately allow the payment to go through once assured it was a genuine transaction,.So I want to say to BANK_NAME's bank a big thank you to each and everyone of you for all the help and support that you have given me over the last 2 1/2 years, I have dealt with other banks in the past and have never had the kind of excellent service that I've had from BANK_NAME's bank so thank you again "
Customer_750," worst bank ever, shocking "," After 3 months of trying to arrange a business meeting as they don't work past 3 and not wknds , I recieved a call on the day saying business manager was ill. Another 2 months later still not heard anything back. Moved all business and personal accounts to metrobank was done in 30 mins and walked out with my new cards. Gave up after nearly 3 hours on the phone to BANK_NAME customer services just getting past from pillar to post with no clarity or solution to anything.  They didn't even have notes about my accounts,  just simply don't care. Life's to short,  move to metrobank who work on your terms and actually value you. "
Customer_751, Abysmal customer service since migration from ING Direct ," I'm an ex-ING Direct customer and was used to very good customer service, but this has all changed for the worse since my accounts were supposedly migrated to BANK_NAME at the end of July. I can view my savings account on-line, but have not been able to access my mortgage account since July. I've spent ages on the phone to BANK_NAME, being passed from pillar to post and no-one I've spoken to seemed to have a clue about what's going on with the ING migration. I'm just contacting them via their on-line system now as I can't afford to waste time on the phone, but they don't bother replying anymore, so I've raised a formal complaint.The official BANK_NAME line seems to be that all ex-ING accounts, both savings and mortgage, have been successfully migrated, but that is clearly not true in my case, and I am aware of other ex-ING mortgage customers who have had similar issues. I've been involved with a number of system migrations in the past 30 years and the process should be straightforward if the analysis is done properly before the migration starts and thorough testing is done during and after the migration. In the case of the ING migration, someone has clearly screwed up and heads should be rolling down the corridors of BANK_NAME Towers"" as there appears to have been a systemic failure in several phases of the project lifecycle"
Customer_752, The worst business banking experience ever ," When we opened up our business account it all seemed very promising, then problems began, starting with the company secretary getting married and needing to change the surname details on the account, which we tried to do several times, but the name still hadn't been changed when we closed the account to go elsewhere. Trying to get finance for new projects was a joke, we had a great credit rating and good profit margins, but could we get a loan? Yeah from everywhere except BANK_NAME, our business contact at the bank looked like he'd only just got out of nappies and often acted as such, my advice would be to avoid this bank at all costs. "
Customer_753, terrible all round for business banking ," having used BANK_NAME as a business bank it took us 3 months to open the first account, we were insulted by staff at the Crouch End office, the online banking tool does not work 75% of the time, Pinsentry is the worst system - the machine works with 4 (1) flat batteries and when they run out you have to do 5 working days without banking while they order a replacement, making a payment by telephone banking takes half a day, staff all across the company are rude and unhelpful. despite being a global bank, BANK_NAME has the worst currency account service. Avoid this bank at all costs "
Customer_754," Nope, you've lost me! "," Despite being a Premier Life customer, a continual stream of screw ups took me away and over to the joys of First Direct... Vote with your feet! "
Customer_755, 50 years as a BANK_NAME customer and service has deteriorated to rock-bottom ," I had not realised how poor BANK_NAME service has become until I tried to transfer an amount via online banking using pin-sentry with authentication card. For some reason the pin locked and I was instructed to contact the bank, which I did via telephone. Virgin landline call charges are not the cheapest and I waited for about 15 mins to receive an answer from an Indian call-centre. The lady informed me that I could clear the locked pin via any ATM. I promptly drove to an ATM machine and attempted to clear the pin to no avail. I drove home and telephoned the same number as before and again after about 15 mins the call was answered by an Indian male operator who informed me that only a BANK_NAME ATM would work. Had I known this, I could have driven further in the first instance, to a Barcley's ATM. I was livid and lodged a complaint via the operator who stated that this would be a level 1 complaint. I asked to raise the level  to 2 so that I could speak to an operator in the UK and was asked to hold for a short while. After another approx 15 mins the Indian operator returned to apologise for the delay at which I launched a tirade of abuse concerning BANK_NAME's service and hung up. I don't know how many complaint levels BANK_NAME's customer-service utilise but I would suggest a very large number, so that they can spread the obvious huge total very thinly.So called online banking is a joke when a problem cannot be solved online. I cleared all the sensitive required information online and via telephone and yet I still now have to journey to a BANK_NAME's branch to stick a card into a machine (assuming this will actually give me the option of unlocking the pin). Once reactivated I will enjoy transferring any residual balances into one of my other accounts with  either Virgin or Halifax. It seems that after 50 years BANK_NAME are really no further on than the old passbook and cheque- book days for convenience, with the added burden of appalling customer dissatisfaction. mike(Stockport area) "
Customer_756, Telephone Banking! DREADFUL ," My Ing account was transferred to Barclyas and I have been trying to speak to them about the authorisation card they should have sent me... Trying to speak to them on the phone is a trail and a half - ages and ages on hold and they only advertise the premium rate number.Complete incompetence when you finally do talk to someone and they keep needing to transfer you to a specialised department - which means 10 minutes + on hold again! Even the Complaints Department is experiencing an unusual number of calls"" and takes more than 10 minutes - I hung up and started typing!!! They also used exactly the same lie to explain the delay on two separate calls - ""my colleague was experiencing trouble with his computer"" - even if it had been true"
Customer_757, 4 months and already leaving ," From our switch over to BANK_NAME at the end of April 2014 until present (Aug 2014), the service provided has been utterly useless.  We've lost count of the amount of times they've created problems (e.g. taking my husband's name off the joint account for no apparent reason); not been able to follow through with simple banking tasks; and overall, been totally unhelpful with our requests.  We are now changing banks after only 4 months with BANK_NAME.  It has taken unnecessary time, energy and a lot of stress on behalf of myself and my husband using BANK_NAME for such a short period of time.  I would discourage anyone from using this bank. "
Customer_758, Truly dreadful customer service ," I've been trying to get through to the BANK_NAME call centre to obtain a new passcode - it is virtually impossible to speak to a real person.  I actually did manage to get through once and then was cut off (deliberately in my opinion, because they couldn't be arsed to sort out my query).I will now have to go to an actual branch but no doubt they will be just as unhelpful - and in these modern times, I SHOULD NOT HAVE TO DO THAT!I didn't even ask to have an account with BANK_NAME - my ING account got transferred to BANK_NAME.  I'm going to close it down and go elsewhere! "
Customer_759, Utterly awful. Premier Banking is even worse than normal ! ," BANK_NAME are dreadful. Really dreadfulThey recently made me a Premier customer - which was nice of themThen they messed up a simple cash ISA transfer....Twice....After 10 calls to the call centre I went into a branch to talk to my personal adviser""TwiceThe first time I was told I'd have to wait for 40 minutesThe second time an hourIf that's Premier Banking then how bad must it be normally !!!!First Direct here I come """
Customer_76, Visit a branch, you wait long. 
Customer_760, Terrible ," I have been a long term BANK_NAME customer. Just tried to sort out a fraud issue (there wasn't one) but they were worried there was.. Got through to an Indian call centre, they took my card number down wrongly on 2 occasions. Could not find any transactions for the authorisation checks even though I was reading them from online banking, live in front of me. Really poor service. Im sure I wouldn't do particularly well in an Indian call centre fielding calls from Indian citizens. Point is that the whole experience was very frustrating. Not the first time either.Tried another number and been on hold for 30 mins, just put the phone down.I have considered changing banks and now I will... "
Customer_761, Shocking customer service ," We took our mortgage on our first property with BANK_NAME (Woolwich) as they offered us the highest lending amount. We have regretted it ever since.A string of errors and incompetence left our house purchase at risk of falling through. During this time they even managed to get the address of the property we were buying wrong! We only found out after daily phone calls for weeks to chase progress. Finally we were told the valuation was booked so called the surveyors-to be told the address they had was different to the property we were buying. This combined with zero communication from BANK_NAME (we had to chase them almost daily to find out they needed further documents etc) left us lodging a formal complaint.Our complaint again required us to chase them. Eventually we got a letter in early June saying they would give us compensation for their poor service. We have yet to receive this compensation (2 months later) and are now on hold for over 50 minutes to chase this. They also held incorrect details on the mortgage account that was setup-wrong date of birth, contact numbers and postal addresses. Ordered debit card in branch-chase 2 weeks later and there's no record of them being ordered.Absolutely diabolical processes and systems. The average time per phone call has been 45mins (30mins of which is spent on hold).We will never use BANK_NAME again and will make sure friends and family do the same.They are in the customer service business and yet they do not seem to have any comprehension of what that means. I only wish we had seen the reviews on this site before proceeding. "
Customer_762, Worst bank ever ," BANK_NAME have been bad over the years, but they have got so much worse lately. They have no idea what they are walking about, are arrogant and lie. They have had a lot of 'down time' recently, and when I queried why their online banking was down recently they told me it wasn't. Long story short - it was. I was on the phone for over 40 minutes trying to explain that it wasn't working, when finally I was told that despite the fact that all forums and the BANK_NAME downtime calculator were showing the system down, it was my computer that had a problem. I have three computers, I have four browsers, all were affected, it wasn't me, it was them. They refused to take responsibility and told me to update my computers. Totally rubbish. I spoke to four different departments and ended up with the complaints department who assured me it was my fault. These guys need to be investigated - and I hope something nasty is found that sees them barred from operating. "
Customer_763, Trustworthy and solid customer care , I have only had one grievance with my bank in 30 years regarding mis-selling. The matter was dealt with promptly and compensation exceeded expectations. 
Customer_764," Run away now, before it's too late; YOU HAVE BEEN WARNED! "," The deplorable manner of this company is truly shocking! We have recently had to raise a formal complaint following the completely unsympathetic and callous attitude of their staff.We have been trying to apply for a mortgage recently as a first time buyer, we approached BANK_NAME for a mortgage as we had entrusted them with inherited savings following a bereavement. We have hoped to use the funds to help secure our purchase only to find that the pathetic service we had received and gross mis-selling of their products had locked out funds in savings bonds completely against what we had been advised. We had finally been encouraged after we raised a complaint and had encountered the first competent member of staff that actually seemed to be helpful, only for the complaint to be seemingly ignored. We had requested, quite reasonably that we received full written confirmation of our complaint and transcripts of the calls as confirmed by the agent on the phone. To date the only signs of progress in this complaint are a text advising they will be in contact with us shortly"" that is now 6 days old! If that's their definition of shortly I dread to think what a lengthy delay would be.Currently we are still waiting to hear from the Bank and at this rate we will never get to buy the dream house that we can clearly afford all due the banks incompetence. I feel sorry for anyone who is still dealing with this cold and heartless organisation. Shame I can't give them no stars as one star seems far too generous at the moment. """
Customer_765, Worst Customer Service EVER , To talk to the bank is next to impossible! My husband has been on hold for an hour and still holding!!!!!! 
Customer_766, Cost £120 in International Calls When Nothing Wrong! , My daughter is travelling in the US. Her ipod was stolen so went to buy a new one but the transaction was decline. At home in the Uk we get an automated call from BANK_NAME saying she MUST call them. We check with BANK_NAME -she MUST call them. So she calls but is put on hole for so long that she runs out of call credit. Calls again. On hold for another 25 minutes but the man on the end of the phone can't hear her clearly so hangs up. Calls again. Put on hold for another 30 minutes only to be told there is nothing wrong with her card. Total phone bill £120. Unbelievable. Disgraceful. 
Customer_767, Worst customer service with the highest overdraft fees. , Worst customer service with the highest overdraft fees. It’s better to get a payday loan than using the BANK_NAME overdraft. Changing to BANK_NAME today!!! 
Customer_768, EVER MADE AN ERROR AND TRIED TO GET YOUR MONEY BACK ," We made an error making an online payment by inadvertently hitting the confirm button, within 30 seconds of realising the error, we phoned BANK_NAME and asked them to stop the transaction and put the money back into our account.  Their comment was the money was already in the recipients account and they had no systems in place to recover the money.  It is amazing that when they are owed money they can take it out of anyone's account when they feel like it!!.    Are we the only one in the world to have ever made such an error?    So much for BANK_NAME!! Incompetence or unwillingness to help? - they are both as bad as each other. "
Customer_769, Don't bank with BANK_NAME , Don't anyone bank with BANK_NAME not only they are the worst bank in England they have surpended mine and my 81 year old nan account on top of that they have put a loan into her account of £7500  witch she didn't want they are accusing me and my nan for doing this loan 
Customer_77, Slow and inefficient. ," In 1992 I walked into a Citibank office in Miami, Florida with $100 in my pocket. Less than 20 minutes later I walked out with a freshly-printed bank card with my name on it. Fast-forward 25 years to 2017. I have a check for a quarter million euros that needs cashing, so I thought it would be a good idea to open a BANK_NAME currency account rather than let the bank automatically do the exchange into pounds for me and rip me off for a 2.5% commision. It's been almost one month and a very, very long interview in the bank since I tried to open the account. Only three days ago I got an email from BANK_NAME letting me know the account had been opened and they'd be in touch, but no further information was given--no account number, nothing. In these three days nothing has come in the mail. In the meantime my money keeps losing value to inflation rather than gaining it in the stock market. I'll be looking to open a currency account with a competitor tomorrow morning. I wouldn't be surprised if it was all sorted on the same day. I'll probably short BANK_NAME's stock as well. "
Customer_770, BANK_NAME have the worse customer service and the staff are so unhelpful!! ," BANK_NAME are the worse bank ever with awful customer service. I opened an account with BANK_NAME in store with a deposit of over 500. I had all my letters come through, card, pin and Internet details, and pin for Internet banking. When I opened the pin for Internet banking it ripped so I couldn't see the number. I phoned the 0845 number and the customer service staff are so rude! They only asked me 4 questions which was full name, address, account number and date of birth. The lady said please hold, and came back about 5 mins later saying I have failed to pass security clearing and had my account blocked!!! She never said what or why I failed, but I couldn't use any ATM or online banking to get access to my cash. After the weekend I went in to branch and saw the branch manager who looked like she couldn't give a damn and I withdrew all my deposit. Please guys stay well away from BANK_NAME!! You have been warned :-) "
Customer_771, the most unhelpful bank - terrible customer service , 3 days to make a transfer from my BANK_NAME account to my other bank - Their phone banking 0845 number always get you back to a call center in India where a very nice chap keep asking you if you had a good day - the answer is no - my money is still not transfered - you try to call back the fraud line number to ask information about your money - no one bothers to pick up the phone - You try to call to complain - a lady with an icy  voice tells you .......to call that  very same number again -Kafka would not have done any better I will switch to Santander 
Customer_772, Honestly the best banking experience I have had! ," I am surprised to hear so much negativity on here, I have genuinely never been so impressed with a bank before.I use BANK_NAME for my personal and business accounts and find their service spot on, the local branch staff are friendly and the branch manager really does work hard to help when needed. "
Customer_773, Shocking all round service ," My adult son has learning difficulties and autism and when I got through to the Indian call centre and explained that I would be speaking on his behalf once he had cleared security. The advisor was very rude about my son and told me haughtily that any prompting him to clear security that he would terminate the call. He did EXACTLY that. My son was trying hard to listen to someone ask security questions where English is not their first language. When my son struggled to answer a particularly difficult question, the operator hung up on him. My son was very upset and thought he had done something wrong. To say I am livid is an understatement. I am in the process of making a formal complaint. Dreadful company that uses Indian call centres which causes frustration and misunderstanding on both sides. I've happily moved banks to the CO OP I've never had an advisor who's first language is not English and this is much easier to aid communications for my son and myself. Just to add, BANK_NAME  charges for overdrafts are an absolute outrage. There is a petition people can sign on the internet to log your displeasure of these charges. I can't remember who started it or how to sign it but I'm sure if you google it, you will find it. I happily signed it. "
Customer_774, DO THEY HAVE ANYONE ENGLISH WORKING FOR THEM!! ," I apologise I'm going to charge you £3.00 a day...I apologise, apologise, apologise.........I don't want apologies I want action!!!!!!!!!!!!!!!!!!!!! A truly terrible bank!!! "
Customer_775, very helpful thank you ! , Very satisfied ! 
Customer_776, Strange Mandate query raised by BANK_NAME Bank ," My church needed to change the Bank Mandate for our Parish Magazine account when our former Treasurer resigned and the Vicar left the Parish about the same time.  The new Mandate form and personal ID forms were completed by the new Treasurer and signatories and posted, but then the Mandate form was returned with a pecular note stating that the two people to be removed from the Mandate (the former Treasurer and Vicar) have other accounts with BANK_NAME, and would we like to remove them from those accounts too.  (These other accounts were presumably their personal accounts which have nothing to do with the church). "
Customer_777, Appalling service and severe lack of knowledge and basic english ," terrible terrible service, I have cleared funds, verified payee but not able to withdraw due to security reasons"" one hour and half later"
Customer_778, They don't have an end-to-end process or understand the needs of the customer ," 1) internet banking - one dept2) Use of Apps - one dept3) Telephone banking - one dept4) Branch banking - one dept. Book an appointment in advance, but don't expect any human service!  Four key touch-points and absolutely nothing is joined-up! BANK_NAME get real - you may think you are providing a service having all the gimmicks - but go back to the text book - customer service is key. Big MISTAKE transferring my account to BANK_NAME Bank..... "
Customer_779, Woeful customer service , Failed to resolve my query re a mortgage application 
Customer_78, BANK_NAME business appalling since … ," BANK_NAME business appalling since changing their system in November my business account has been caused unnessary delays in payments reaching account the payments now go in at 10am or after 12 noon . This is causing small businesses to have direct debits not paid and charges . The bank is making a lot of money from small businesses with this activity . I shall be contacting the ombudsman as payments were always in the accounts after 12 midnight latest 1 am .On calling I was told they have a new system and there is nothing they can do whoever the software engineer developed this I would like to say thanks for screwing over small businesses . I was also told monies should be in account before 10am but many are after 12 noon . Disgraceful when we can’t access our monies because the bank decides our money will be withheld until late morning or after noon . It would be interesting to know how much you are making for the unpaid charges since your pathetic unorthodox practice . What have BANK_NAME got To say !!!You should have warned us this was going to take place  and credits would be affected , why is it the debits come out minutes after midnight yet credits go in noon on  The day . You have caused unnessary time and charges to businesses . "
Customer_780, Great bank! ," Great service, very happy with my mortgage application and customer service. "
Customer_781, The advisor really didn't understand my questions , Just called to enquire about my overdraft. It was like talking to a robot - he really didn't understand what I was asking and then cut me off! It's probably not his fault as English is not his first language but he kept saying the same thing over and over again and clearly didn't  understand my questions. I can't be bothered going through it all again  and will try again tomorrow in core hours. 
Customer_782, Absolute nightmare ," will go down to the branch then close my account, as this is an absolute joke of a bank. i'm very angry and frustrated.... try and get your money is like mission impossible. Will be going with Lloyd much more customer friendly professional better all round experience. "
Customer_783, Do not bank with BANK_NAME!!! , I have been denied access to my personal and two business accounts because they are reviewing my personal account. 4 days of many long phone calls and visits to the branch manager (who was shocked that they had done this to my account but couldn't do anything about it) and still no reasons or explanation other than you have to wait until we have finished investigating and we will write to you once we are done. They even had the nerve to tell me not contact them again! I cannot access any of my money and all DD have been stopped. Disrespectful and disgraceful treatment and what makes it worse is iv been banking  with them for over 20years with no problems. 
Customer_784, Could not fault them ," I recently went into my local BANK_NAME branch to set up an under 18's account. From what I saw I may of had to book an appointment and then this pleasant man offered to open it up. He was very polite and someone who I felt who I could have a laugh with (well I did anyway). Alongside him he had an assistant in training who was just as nice and I dare say she will succeed in the future. Over the phone they are extremely helpful and there telephone, mobile and internet services are very easy to use and a nice easy to use layout. Great service from a great bank. "
Customer_785, very frustated they left me whitout money for easter 2014 ," my account has been suspended buy BANK_NAME sayng that is under review for nearly 3 days I have no money in my pocket ,I have plans to go on holiday for this easter bought the tickets to travel and now cant go anymore,i have tried to communicate whit the branch called the fraud department but the only answer I got is that I have to wait until they will make a decision regarding my account ,no explanation what so ever why ,they don't even care that they left me whit no money for this easter not even when I explain to them that I have ticket to go on holiday which has been planned 2 weeks ago .CAN ANYONE HELP ME WHIT THIS? "
Customer_786, I ALWAYS have trouble logging into my account... , I have a priceline visa through BANK_NAME.  The only reason I got it was to get $50 off a plane ticket.  EVERY time I go to log into the account to make a payment it says my password is incorrect....EVERY time!  I have NEVER had this problem with any other financial institution before.As soon as I pay off this card I will cancel it and I'll NEVER have anything to do with this company again! 
Customer_787, very worst ," Its an frustrating and worst bank ever.They hqve cancelled my accounts without any prior info and without any reason. And they stopped my internet banking too and telling that the reason is comfidential. What the bullstuff bank is! Now i ask to return my whole amount which i dont know how much as they stopped my access to account, they are telling not having the balance at the time. Worst experience ever. "
Customer_788, Impressed so far ," We switched from HSBC to BANK_NAME some 9 months ago and so far they have been excellent. HSBC were like a bunch of part time amateurs whereas BANK_NAME have been very professional, helpful and friendly. Our business manager is excellent. "
Customer_789, BANK_NAME bussiness account DISGUSTING!!! , Their charges are absolutely disgusting!!!! ALL SMALL business should avoid like the plague!!! There's absolutely no gain from using the business account and they charge you well over the top for everything. Use a personal account instead and don't let them bully you into believing you have to use a business account! 
Customer_79, The remortgage should have been straightforward! How wrong can you be! ," The remortgage should have been straightforward... 5 months later and tons of OTT paperwork, we are still working out the muddle! Out of date methods, letters getting lost in the post, eg. even to change my password, it's done via post! Been waiting 2 weeks over Christmas to get the letter containing a new pw and haven't been able to log in since!! Tried phoning and waited 15 minutes each time to get to speak to anyone. Both clerks assured me that I'd have the pw in 2 days...This bank needs a big shake! "
